# DFF generated LAMMPS data file

1728 atoms
0 bonds
0 angles
0 dihedrals
0 impropers

2  atom types
0  bond types
0  angle types
0  dihedral types
0  improper types

      0.0000      28.8912   xlo xhi
      0.0000      28.8912   ylo yhi
     -0.0000      28.8912   zlo zhi

Masses

           1     40.0780   #   ca0+
           2     15.9994   #   o_

Atoms

         373         373           2     0.00000    21.66840     7.22280     7.22280	      #     O373
         374         374           2     0.00000    21.66840     4.81520     4.81520	      #     O374
         375         375           2     0.00000    19.26080     7.22280     4.81520	      #     O375
         376         376           2     0.00000    19.26080     4.81520     7.22280	      #     O376
         377         377           1     2.00000    24.07600     4.81520     4.81520	      #     Ca377
         378         378           1     2.00000    24.07600     7.22280     7.22280	      #     Ca378
         379         379           1     2.00000    26.48360     4.81520     7.22280	      #     Ca379
         380         380           1     2.00000    26.48360     7.22280     4.81520	      #     Ca380
         381         381           2     0.00000    26.48360     7.22280     7.22280	      #     O381
         382         382           2     0.00000    26.48360     4.81520     4.81520	      #     O382
         383         383           2     0.00000    24.07600     7.22280     4.81520	      #     O383
         384         384           2     0.00000    24.07600     4.81520     7.22280	      #     O384
         385         385           1     2.00000     0.00000     9.63040     4.81520	      #     Ca385
         386         386           1     2.00000     0.00000    12.03800     7.22280	      #     Ca386
         387         387           1     2.00000     2.40760     9.63040     7.22280	      #     Ca387
         388         388           1     2.00000     2.40760    12.03800     4.81520	      #     Ca388
         389         389           2     0.00000     2.40760    12.03800     7.22280	      #     O389
         390         390           2     0.00000     2.40760     9.63040     4.81520	      #     O390
         391         391           2     0.00000     0.00000    12.03800     4.81520	      #     O391
         392         392           2     0.00000     0.00000     9.63040     7.22280	      #     O392
         393         393           1     2.00000     4.81520     9.63040     4.81520	      #     Ca393
         394         394           1     2.00000     4.81520    12.03800     7.22280	      #     Ca394
         395         395           1     2.00000     7.22280     9.63040     7.22280	      #     Ca395
         396         396           1     2.00000     7.22280    12.03800     4.81520	      #     Ca396
         397         397           2     0.00000     7.22280    12.03800     7.22280	      #     O397
         398         398           2     0.00000     7.22280     9.63040     4.81520	      #     O398
         399         399           2     0.00000     4.81520    12.03800     4.81520	      #     O399
         400         400           2     0.00000     4.81520     9.63040     7.22280	      #     O400
         401         401           1     2.00000     9.63040     9.63040     4.81520	      #     Ca401
         402         402           1     2.00000     9.63040    12.03800     7.22280	      #     Ca402
         403         403           1     2.00000    12.03800     9.63040     7.22280	      #     Ca403
         404         404           1     2.00000    12.03800    12.03800     4.81520	      #     Ca404
         405         405           2     0.00000    12.03800    12.03800     7.22280	      #     O405
         406         406           2     0.00000    12.03800     9.63040     4.81520	      #     O406
         407         407           2     0.00000     9.63040    12.03800     4.81520	      #     O407
         408         408           2     0.00000     9.63040     9.63040     7.22280	      #     O408
         409         409           1     2.00000    14.44560     9.63040     4.81520	      #     Ca409
         410         410           1     2.00000    14.44560    12.03800     7.22280	      #     Ca410
         411         411           1     2.00000    16.85320     9.63040     7.22280	      #     Ca411
         412         412           1     2.00000    16.85320    12.03800     4.81520	      #     Ca412
         413         413           2     0.00000    16.85320    12.03800     7.22280	      #     O413
         414         414           2     0.00000    16.85320     9.63040     4.81520	      #     O414
         415         415           2     0.00000    14.44560    12.03800     4.81520	      #     O415
         416         416           2     0.00000    14.44560     9.63040     7.22280	      #     O416
         417         417           1     2.00000    19.26080     9.63040     4.81520	      #     Ca417
         418         418           1     2.00000    19.26080    12.03800     7.22280	      #     Ca418
         419         419           1     2.00000    21.66840     9.63040     7.22280	      #     Ca419
         420         420           1     2.00000    21.66840    12.03800     4.81520	      #     Ca420
         421         421           2     0.00000    21.66840    12.03800     7.22280	      #     O421
         422         422           2     0.00000    21.66840     9.63040     4.81520	      #     O422
         423         423           2     0.00000    19.26080    12.03800     4.81520	      #     O423
         424         424           2     0.00000    19.26080     9.63040     7.22280	      #     O424
         425         425           1     2.00000    24.07600     9.63040     4.81520	      #     Ca425
         426         426           1     2.00000    24.07600    12.03800     7.22280	      #     Ca426
         427         427           1     2.00000    26.48360     9.63040     7.22280	      #     Ca427
         428         428           1     2.00000    26.48360    12.03800     4.81520	      #     Ca428
         429         429           2     0.00000    26.48360    12.03800     7.22280	      #     O429
         430         430           2     0.00000    26.48360     9.63040     4.81520	      #     O430
         431         431           2     0.00000    24.07600    12.03800     4.81520	      #     O431
         432         432           2     0.00000    24.07600     9.63040     7.22280	      #     O432
         433         433           1     2.00000     0.00000    14.44560     4.81520	      #     Ca433
         434         434           1     2.00000     0.00000    16.85320     7.22280	      #     Ca434
         435         435           1     2.00000     2.40760    14.44560     7.22280	      #     Ca435
         436         436           1     2.00000     2.40760    16.85320     4.81520	      #     Ca436
         437         437           2     0.00000     2.40760    16.85320     7.22280	      #     O437
         438         438           2     0.00000     2.40760    14.44560     4.81520	      #     O438
         439         439           2     0.00000     0.00000    16.85320     4.81520	      #     O439
         440         440           2     0.00000     0.00000    14.44560     7.22280	      #     O440
         441         441           1     2.00000     4.81520    14.44560     4.81520	      #     Ca441
         442         442           1     2.00000     4.81520    16.85320     7.22280	      #     Ca442
         443         443           1     2.00000     7.22280    14.44560     7.22280	      #     Ca443
         444         444           1     2.00000     7.22280    16.85320     4.81520	      #     Ca444
         445         445           2     0.00000     7.22280    16.85320     7.22280	      #     O445
         446         446           2     0.00000     7.22280    14.44560     4.81520	      #     O446
         447         447           2     0.00000     4.81520    16.85320     4.81520	      #     O447
         448         448           2     0.00000     4.81520    14.44560     7.22280	      #     O448
         449         449           1     2.00000     9.63040    14.44560     4.81520	      #     Ca449
         450         450           1     2.00000     9.63040    16.85320     7.22280	      #     Ca450
         451         451           1     2.00000    12.03800    14.44560     7.22280	      #     Ca451
         452         452           1     2.00000    12.03800    16.85320     4.81520	      #     Ca452
         453         453           2     0.00000    12.03800    16.85320     7.22280	      #     O453
         454         454           2     0.00000    12.03800    14.44560     4.81520	      #     O454
         455         455           2     0.00000     9.63040    16.85320     4.81520	      #     O455
         456         456           2     0.00000     9.63040    14.44560     7.22280	      #     O456
         457         457           1     2.00000    14.44560    14.44560     4.81520	      #     Ca457
         458         458           1     2.00000    14.44560    16.85320     7.22280	      #     Ca458
         459         459           1     2.00000    16.85320    14.44560     7.22280	      #     Ca459
         460         460           1     2.00000    16.85320    16.85320     4.81520	      #     Ca460
         461         461           2     0.00000    16.85320    16.85320     7.22280	      #     O461
         462         462           2     0.00000    16.85320    14.44560     4.81520	      #     O462
         463         463           2     0.00000    14.44560    16.85320     4.81520	      #     O463
         464         464           2     0.00000    14.44560    14.44560     7.22280	      #     O464
         465         465           1     2.00000    19.26080    14.44560     4.81520	      #     Ca465
         466         466           1     2.00000    19.26080    16.85320     7.22280	      #     Ca466
         467         467           1     2.00000    21.66840    14.44560     7.22280	      #     Ca467
         468         468           1     2.00000    21.66840    16.85320     4.81520	      #     Ca468
         469         469           2     0.00000    21.66840    16.85320     7.22280	      #     O469
         470         470           2     0.00000    21.66840    14.44560     4.81520	      #     O470
         471         471           2     0.00000    19.26080    16.85320     4.81520	      #     O471
         472         472           2     0.00000    19.26080    14.44560     7.22280	      #     O472
         473         473           1     2.00000    24.07600    14.44560     4.81520	      #     Ca473
         474         474           1     2.00000    24.07600    16.85320     7.22280	      #     Ca474
         475         475           1     2.00000    26.48360    14.44560     7.22280	      #     Ca475
         476         476           1     2.00000    26.48360    16.85320     4.81520	      #     Ca476
         477         477           2     0.00000    26.48360    16.85320     7.22280	      #     O477
         478         478           2     0.00000    26.48360    14.44560     4.81520	      #     O478
         479         479           2     0.00000    24.07600    16.85320     4.81520	      #     O479
         480         480           2     0.00000    24.07600    14.44560     7.22280	      #     O480
         481         481           1     2.00000     0.00000    19.26080     4.81520	      #     Ca481
         482         482           1     2.00000     0.00000    21.66840     7.22280	      #     Ca482
         483         483           1     2.00000     2.40760    19.26080     7.22280	      #     Ca483
         484         484           1     2.00000     2.40760    21.66840     4.81520	      #     Ca484
         485         485           2     0.00000     2.40760    21.66840     7.22280	      #     O485
         486         486           2     0.00000     2.40760    19.26080     4.81520	      #     O486
         487         487           2     0.00000     0.00000    21.66840     4.81520	      #     O487
         488         488           2     0.00000     0.00000    19.26080     7.22280	      #     O488
         489         489           1     2.00000     4.81520    19.26080     4.81520	      #     Ca489
         490         490           1     2.00000     4.81520    21.66840     7.22280	      #     Ca490
         491         491           1     2.00000     7.22280    19.26080     7.22280	      #     Ca491
         492         492           1     2.00000     7.22280    21.66840     4.81520	      #     Ca492
         493         493           2     0.00000     7.22280    21.66840     7.22280	      #     O493
         494         494           2     0.00000     7.22280    19.26080     4.81520	      #     O494
         495         495           2     0.00000     4.81520    21.66840     4.81520	      #     O495
         496         496           2     0.00000     4.81520    19.26080     7.22280	      #     O496
         497         497           1     2.00000     9.63040    19.26080     4.81520	      #     Ca497
         498         498           1     2.00000     9.63040    21.66840     7.22280	      #     Ca498
         499         499           1     2.00000    12.03800    19.26080     7.22280	      #     Ca499
         500         500           1     2.00000    12.03800    21.66840     4.81520	      #     Ca500
         501         501           2     0.00000    12.03800    21.66840     7.22280	      #     O501
         502         502           2     0.00000    12.03800    19.26080     4.81520	      #     O502
         503         503           2     0.00000     9.63040    21.66840     4.81520	      #     O503
         504         504           2     0.00000     9.63040    19.26080     7.22280	      #     O504
         505         505           1     2.00000    14.44560    19.26080     4.81520	      #     Ca505
         506         506           1     2.00000    14.44560    21.66840     7.22280	      #     Ca506
         507         507           1     2.00000    16.85320    19.26080     7.22280	      #     Ca507
         508         508           1     2.00000    16.85320    21.66840     4.81520	      #     Ca508
         509         509           2     0.00000    16.85320    21.66840     7.22280	      #     O509
         510         510           2     0.00000    16.85320    19.26080     4.81520	      #     O510
         511         511           2     0.00000    14.44560    21.66840     4.81520	      #     O511
         512         512           2     0.00000    14.44560    19.26080     7.22280	      #     O512
         513         513           1     2.00000    19.26080    19.26080     4.81520	      #     Ca513
         514         514           1     2.00000    19.26080    21.66840     7.22280	      #     Ca514
         515         515           1     2.00000    21.66840    19.26080     7.22280	      #     Ca515
         516         516           1     2.00000    21.66840    21.66840     4.81520	      #     Ca516
         517         517           2     0.00000    21.66840    21.66840     7.22280	      #     O517
         518         518           2     0.00000    21.66840    19.26080     4.81520	      #     O518
         519         519           2     0.00000    19.26080    21.66840     4.81520	      #     O519
         520         520           2     0.00000    19.26080    19.26080     7.22280	      #     O520
         521         521           1     2.00000    24.07600    19.26080     4.81520	      #     Ca521
         522         522           1     2.00000    24.07600    21.66840     7.22280	      #     Ca522
         523         523           1     2.00000    26.48360    19.26080     7.22280	      #     Ca523
         524         524           1     2.00000    26.48360    21.66840     4.81520	      #     Ca524
         525         525           2     0.00000    26.48360    21.66840     7.22280	      #     O525
         526         526           2     0.00000    26.48360    19.26080     4.81520	      #     O526
         527         527           2     0.00000    24.07600    21.66840     4.81520	      #     O527
         528         528           2     0.00000    24.07600    19.26080     7.22280	      #     O528
         529         529           1     2.00000     0.00000    24.07600     4.81520	      #     Ca529
         530         530           1     2.00000     0.00000    26.48360     7.22280	      #     Ca530
         531         531           1     2.00000     2.40760    24.07600     7.22280	      #     Ca531
         532         532           1     2.00000     2.40760    26.48360     4.81520	      #     Ca532
         533         533           2     0.00000     2.40760    26.48360     7.22280	      #     O533
         534         534           2     0.00000     2.40760    24.07600     4.81520	      #     O534
         535         535           2     0.00000     0.00000    26.48360     4.81520	      #     O535
         536         536           2     0.00000     0.00000    24.07600     7.22280	      #     O536
         537         537           1     2.00000     4.81520    24.07600     4.81520	      #     Ca537
         538         538           1     2.00000     4.81520    26.48360     7.22280	      #     Ca538
         539         539           1     2.00000     7.22280    24.07600     7.22280	      #     Ca539
         540         540           1     2.00000     7.22280    26.48360     4.81520	      #     Ca540
         541         541           2     0.00000     7.22280    26.48360     7.22280	      #     O541
         542         542           2     0.00000     7.22280    24.07600     4.81520	      #     O542
         543         543           2     0.00000     4.81520    26.48360     4.81520	      #     O543
         544         544           2     0.00000     4.81520    24.07600     7.22280	      #     O544
         545         545           1     2.00000     9.63040    24.07600     4.81520	      #     Ca545
         546         546           1     2.00000     9.63040    26.48360     7.22280	      #     Ca546
         547         547           1     2.00000    12.03800    24.07600     7.22280	      #     Ca547
         548         548           1     2.00000    12.03800    26.48360     4.81520	      #     Ca548
         549         549           2     0.00000    12.03800    26.48360     7.22280	      #     O549
         550         550           2     0.00000    12.03800    24.07600     4.81520	      #     O550
         551         551           2     0.00000     9.63040    26.48360     4.81520	      #     O551
         552         552           2     0.00000     9.63040    24.07600     7.22280	      #     O552
         553         553           1     2.00000    14.44560    24.07600     4.81520	      #     Ca553
         554         554           1     2.00000    14.44560    26.48360     7.22280	      #     Ca554
         555         555           1     2.00000    16.85320    24.07600     7.22280	      #     Ca555
         556         556           1     2.00000    16.85320    26.48360     4.81520	      #     Ca556
         557         557           2     0.00000    16.85320    26.48360     7.22280	      #     O557
         558         558           2     0.00000    16.85320    24.07600     4.81520	      #     O558
         559         559           2     0.00000    14.44560    26.48360     4.81520	      #     O559
         560         560           2     0.00000    14.44560    24.07600     7.22280	      #     O560
         561         561           1     2.00000    19.26080    24.07600     4.81520	      #     Ca561
         562         562           1     2.00000    19.26080    26.48360     7.22280	      #     Ca562
         563         563           1     2.00000    21.66840    24.07600     7.22280	      #     Ca563
         564         564           1     2.00000    21.66840    26.48360     4.81520	      #     Ca564
         565         565           2     0.00000    21.66840    26.48360     7.22280	      #     O565
         566         566           2     0.00000    21.66840    24.07600     4.81520	      #     O566
         567         567           2     0.00000    19.26080    26.48360     4.81520	      #     O567
         568         568           2     0.00000    19.26080    24.07600     7.22280	      #     O568
         569         569           1     2.00000    24.07600    24.07600     4.81520	      #     Ca569
         570         570           1     2.00000    24.07600    26.48360     7.22280	      #     Ca570
         571         571           1     2.00000    26.48360    24.07600     7.22280	      #     Ca571
         572         572           1     2.00000    26.48360    26.48360     4.81520	      #     Ca572
         573         573           2     0.00000    26.48360    26.48360     7.22280	      #     O573
         574         574           2     0.00000    26.48360    24.07600     4.81520	      #     O574
         575         575           2     0.00000    24.07600    26.48360     4.81520	      #     O575
         576         576           2     0.00000    24.07600    24.07600     7.22280	      #     O576
         577         577           1     2.00000     0.00000     0.00000     9.63040	      #     Ca577
         578         578           1     2.00000     0.00000     2.40760    12.03800	      #     Ca578
         579         579           1     2.00000     2.40760     0.00000    12.03800	      #     Ca579
         580         580           1     2.00000     2.40760     2.40760     9.63040	      #     Ca580
         581         581           2     0.00000     2.40760     2.40760    12.03800	      #     O581
         582         582           2     0.00000     2.40760     0.00000     9.63040	      #     O582
         583         583           2     0.00000     0.00000     2.40760     9.63040	      #     O583
         584         584           2     0.00000     0.00000     0.00000    12.03800	      #     O584
         585         585           1     2.00000     4.81520     0.00000     9.63040	      #     Ca585
         586         586           1     2.00000     4.81520     2.40760    12.03800	      #     Ca586
         587         587           1     2.00000     7.22280     0.00000    12.03800	      #     Ca587
         588         588           1     2.00000     7.22280     2.40760     9.63040	      #     Ca588
         589         589           2     0.00000     7.22280     2.40760    12.03800	      #     O589
         590         590           2     0.00000     7.22280     0.00000     9.63040	      #     O590
         591         591           2     0.00000     4.81520     2.40760     9.63040	      #     O591
         592         592           2     0.00000     4.81520     0.00000    12.03800	      #     O592
         593         593           1     2.00000     9.63040     0.00000     9.63040	      #     Ca593
         594         594           1     2.00000     9.63040     2.40760    12.03800	      #     Ca594
         595         595           1     2.00000    12.03800     0.00000    12.03800	      #     Ca595
         596         596           1     2.00000    12.03800     2.40760     9.63040	      #     Ca596
         597         597           2     0.00000    12.03800     2.40760    12.03800	      #     O597
         598         598           2     0.00000    12.03800     0.00000     9.63040	      #     O598
         599         599           2     0.00000     9.63040     2.40760     9.63040	      #     O599
         600         600           2     0.00000     9.63040     0.00000    12.03800	      #     O600
         601         601           1     2.00000    14.44560     0.00000     9.63040	      #     Ca601
         602         602           1     2.00000    14.44560     2.40760    12.03800	      #     Ca602
         603         603           1     2.00000    16.85320     0.00000    12.03800	      #     Ca603
         604         604           1     2.00000    16.85320     2.40760     9.63040	      #     Ca604
         605         605           2     0.00000    16.85320     2.40760    12.03800	      #     O605
         606         606           2     0.00000    16.85320     0.00000     9.63040	      #     O606
         607         607           2     0.00000    14.44560     2.40760     9.63040	      #     O607
         608         608           2     0.00000    14.44560     0.00000    12.03800	      #     O608
         609         609           1     2.00000    19.26080     0.00000     9.63040	      #     Ca609
         610         610           1     2.00000    19.26080     2.40760    12.03800	      #     Ca610
         611         611           1     2.00000    21.66840     0.00000    12.03800	      #     Ca611
         612         612           1     2.00000    21.66840     2.40760     9.63040	      #     Ca612
         613         613           2     0.00000    21.66840     2.40760    12.03800	      #     O613
         614         614           2     0.00000    21.66840     0.00000     9.63040	      #     O614
         615         615           2     0.00000    19.26080     2.40760     9.63040	      #     O615
         616         616           2     0.00000    19.26080     0.00000    12.03800	      #     O616
         617         617           1     2.00000    24.07600     0.00000     9.63040	      #     Ca617
         618         618           1     2.00000    24.07600     2.40760    12.03800	      #     Ca618
         619         619           1     2.00000    26.48360     0.00000    12.03800	      #     Ca619
         620         620           1     2.00000    26.48360     2.40760     9.63040	      #     Ca620
         621         621           2     0.00000    26.48360     2.40760    12.03800	      #     O621
         622         622           2     0.00000    26.48360     0.00000     9.63040	      #     O622
         623         623           2     0.00000    24.07600     2.40760     9.63040	      #     O623
         624         624           2     0.00000    24.07600     0.00000    12.03800	      #     O624
         625         625           1     2.00000     0.00000     4.81520     9.63040	      #     Ca625
         626         626           1     2.00000     0.00000     7.22280    12.03800	      #     Ca626
         627         627           1     2.00000     2.40760     4.81520    12.03800	      #     Ca627
         628         628           1     2.00000     2.40760     7.22280     9.63040	      #     Ca628
         629         629           2     0.00000     2.40760     7.22280    12.03800	      #     O629
         630         630           2     0.00000     2.40760     4.81520     9.63040	      #     O630
         631         631           2     0.00000     0.00000     7.22280     9.63040	      #     O631
         632         632           2     0.00000     0.00000     4.81520    12.03800	      #     O632
         633         633           1     2.00000     4.81520     4.81520     9.63040	      #     Ca633
         634         634           1     2.00000     4.81520     7.22280    12.03800	      #     Ca634
         635         635           1     2.00000     7.22280     4.81520    12.03800	      #     Ca635
         636         636           1     2.00000     7.22280     7.22280     9.63040	      #     Ca636
         637         637           2     0.00000     7.22280     7.22280    12.03800	      #     O637
         638         638           2     0.00000     7.22280     4.81520     9.63040	      #     O638
         639         639           2     0.00000     4.81520     7.22280     9.63040	      #     O639
         640         640           2     0.00000     4.81520     4.81520    12.03800	      #     O640
         641         641           1     2.00000     9.63040     4.81520     9.63040	      #     Ca641
         642         642           1     2.00000     9.63040     7.22280    12.03800	      #     Ca642
         643         643           1     2.00000    12.03800     4.81520    12.03800	      #     Ca643
         644         644           1     2.00000    12.03800     7.22280     9.63040	      #     Ca644
         645         645           2     0.00000    12.03800     7.22280    12.03800	      #     O645
         646         646           2     0.00000    12.03800     4.81520     9.63040	      #     O646
         647         647           2     0.00000     9.63040     7.22280     9.63040	      #     O647
         648         648           2     0.00000     9.63040     4.81520    12.03800	      #     O648
         649         649           1     2.00000    14.44560     4.81520     9.63040	      #     Ca649
         650         650           1     2.00000    14.44560     7.22280    12.03800	      #     Ca650
         651         651           1     2.00000    16.85320     4.81520    12.03800	      #     Ca651
         652         652           1     2.00000    16.85320     7.22280     9.63040	      #     Ca652
         653         653           2     0.00000    16.85320     7.22280    12.03800	      #     O653
         654         654           2     0.00000    16.85320     4.81520     9.63040	      #     O654
         655         655           2     0.00000    14.44560     7.22280     9.63040	      #     O655
         656         656           2     0.00000    14.44560     4.81520    12.03800	      #     O656
         657         657           1     2.00000    19.26080     4.81520     9.63040	      #     Ca657
         658         658           1     2.00000    19.26080     7.22280    12.03800	      #     Ca658
         659         659           1     2.00000    21.66840     4.81520    12.03800	      #     Ca659
         660         660           1     2.00000    21.66840     7.22280     9.63040	      #     Ca660
         661         661           2     0.00000    21.66840     7.22280    12.03800	      #     O661
         662         662           2     0.00000    21.66840     4.81520     9.63040	      #     O662
         663         663           2     0.00000    19.26080     7.22280     9.63040	      #     O663
         664         664           2     0.00000    19.26080     4.81520    12.03800	      #     O664
         665         665           1     2.00000    24.07600     4.81520     9.63040	      #     Ca665
         666         666           1     2.00000    24.07600     7.22280    12.03800	      #     Ca666
         667         667           1     2.00000    26.48360     4.81520    12.03800	      #     Ca667
         668         668           1     2.00000    26.48360     7.22280     9.63040	      #     Ca668
         669         669           2     0.00000    26.48360     7.22280    12.03800	      #     O669
         670         670           2     0.00000    26.48360     4.81520     9.63040	      #     O670
         671         671           2     0.00000    24.07600     7.22280     9.63040	      #     O671
         672         672           2     0.00000    24.07600     4.81520    12.03800	      #     O672
         673         673           1     2.00000     0.00000     9.63040     9.63040	      #     Ca673
         674         674           1     2.00000     0.00000    12.03800    12.03800	      #     Ca674
         675         675           1     2.00000     2.40760     9.63040    12.03800	      #     Ca675
         676         676           1     2.00000     2.40760    12.03800     9.63040	      #     Ca676
         677         677           2     0.00000     2.40760    12.03800    12.03800	      #     O677
         678         678           2     0.00000     2.40760     9.63040     9.63040	      #     O678
         679         679           2     0.00000     0.00000    12.03800     9.63040	      #     O679
         680         680           2     0.00000     0.00000     9.63040    12.03800	      #     O680
         681         681           1     2.00000     4.81520     9.63040     9.63040	      #     Ca681
         682         682           1     2.00000     4.81520    12.03800    12.03800	      #     Ca682
         683         683           1     2.00000     7.22280     9.63040    12.03800	      #     Ca683
         684         684           1     2.00000     7.22280    12.03800     9.63040	      #     Ca684
         685         685           2     0.00000     7.22280    12.03800    12.03800	      #     O685
         686         686           2     0.00000     7.22280     9.63040     9.63040	      #     O686
         687         687           2     0.00000     4.81520    12.03800     9.63040	      #     O687
         688         688           2     0.00000     4.81520     9.63040    12.03800	      #     O688
         689         689           1     2.00000     9.63040     9.63040     9.63040	      #     Ca689
         690         690           1     2.00000     9.63040    12.03800    12.03800	      #     Ca690
         691         691           1     2.00000    12.03800     9.63040    12.03800	      #     Ca691
         692         692           1     2.00000    12.03800    12.03800     9.63040	      #     Ca692
         693         693           2     0.00000    12.03800    12.03800    12.03800	      #     O693
         694         694           2     0.00000    12.03800     9.63040     9.63040	      #     O694
         695         695           2     0.00000     9.63040    12.03800     9.63040	      #     O695
         696         696           2     0.00000     9.63040     9.63040    12.03800	      #     O696
         697         697           1     2.00000    14.44560     9.63040     9.63040	      #     Ca697
         698         698           1     2.00000    14.44560    12.03800    12.03800	      #     Ca698
         699         699           1     2.00000    16.85320     9.63040    12.03800	      #     Ca699
         700         700           1     2.00000    16.85320    12.03800     9.63040	      #     Ca700
         701         701           2     0.00000    16.85320    12.03800    12.03800	      #     O701
         702         702           2     0.00000    16.85320     9.63040     9.63040	      #     O702
         703         703           2     0.00000    14.44560    12.03800     9.63040	      #     O703
         704         704           2     0.00000    14.44560     9.63040    12.03800	      #     O704
         705         705           1     2.00000    19.26080     9.63040     9.63040	      #     Ca705
         706         706           1     2.00000    19.26080    12.03800    12.03800	      #     Ca706
         707         707           1     2.00000    21.66840     9.63040    12.03800	      #     Ca707
         708         708           1     2.00000    21.66840    12.03800     9.63040	      #     Ca708
         709         709           2     0.00000    21.66840    12.03800    12.03800	      #     O709
         710         710           2     0.00000    21.66840     9.63040     9.63040	      #     O710
         711         711           2     0.00000    19.26080    12.03800     9.63040	      #     O711
         712         712           2     0.00000    19.26080     9.63040    12.03800	      #     O712
         713         713           1     2.00000    24.07600     9.63040     9.63040	      #     Ca713
         714         714           1     2.00000    24.07600    12.03800    12.03800	      #     Ca714
         715         715           1     2.00000    26.48360     9.63040    12.03800	      #     Ca715
         716         716           1     2.00000    26.48360    12.03800     9.63040	      #     Ca716
         717         717           2     0.00000    26.48360    12.03800    12.03800	      #     O717
         718         718           2     0.00000    26.48360     9.63040     9.63040	      #     O718
         719         719           2     0.00000    24.07600    12.03800     9.63040	      #     O719
         720         720           2     0.00000    24.07600     9.63040    12.03800	      #     O720
         721         721           1     2.00000     0.00000    14.44560     9.63040	      #     Ca721
         722         722           1     2.00000     0.00000    16.85320    12.03800	      #     Ca722
         723         723           1     2.00000     2.40760    14.44560    12.03800	      #     Ca723
         724         724           1     2.00000     2.40760    16.85320     9.63040	      #     Ca724
         725         725           2     0.00000     2.40760    16.85320    12.03800	      #     O725
         726         726           2     0.00000     2.40760    14.44560     9.63040	      #     O726
         727         727           2     0.00000     0.00000    16.85320     9.63040	      #     O727
         728         728           2     0.00000     0.00000    14.44560    12.03800	      #     O728
         729         729           1     2.00000     4.81520    14.44560     9.63040	      #     Ca729
         730         730           1     2.00000     4.81520    16.85320    12.03800	      #     Ca730
         731         731           1     2.00000     7.22280    14.44560    12.03800	      #     Ca731
         732         732           1     2.00000     7.22280    16.85320     9.63040	      #     Ca732
         733         733           2     0.00000     7.22280    16.85320    12.03800	      #     O733
         734         734           2     0.00000     7.22280    14.44560     9.63040	      #     O734
         735         735           2     0.00000     4.81520    16.85320     9.63040	      #     O735
         736         736           2     0.00000     4.81520    14.44560    12.03800	      #     O736
         737         737           1     2.00000     9.63040    14.44560     9.63040	      #     Ca737
         738         738           1     2.00000     9.63040    16.85320    12.03800	      #     Ca738
         739         739           1     2.00000    12.03800    14.44560    12.03800	      #     Ca739
         740         740           1     2.00000    12.03800    16.85320     9.63040	      #     Ca740
         741         741           2     0.00000    12.03800    16.85320    12.03800	      #     O741
         742         742           2     0.00000    12.03800    14.44560     9.63040	      #     O742
         743         743           2     0.00000     9.63040    16.85320     9.63040	      #     O743
         744         744           2     0.00000     9.63040    14.44560    12.03800	      #     O744
         745         745           1     2.00000    14.44560    14.44560     9.63040	      #     Ca745
         746         746           1     2.00000    14.44560    16.85320    12.03800	      #     Ca746
         747         747           1     2.00000    16.85320    14.44560    12.03800	      #     Ca747
         748         748           1     2.00000    16.85320    16.85320     9.63040	      #     Ca748
         749         749           2     0.00000    16.85320    16.85320    12.03800	      #     O749
         750         750           2     0.00000    16.85320    14.44560     9.63040	      #     O750
         751         751           2     0.00000    14.44560    16.85320     9.63040	      #     O751
         752         752           2     0.00000    14.44560    14.44560    12.03800	      #     O752
         753         753           1     2.00000    19.26080    14.44560     9.63040	      #     Ca753
         754         754           1     2.00000    19.26080    16.85320    12.03800	      #     Ca754
         755         755           1     2.00000    21.66840    14.44560    12.03800	      #     Ca755
         756         756           1     2.00000    21.66840    16.85320     9.63040	      #     Ca756
         757         757           2     0.00000    21.66840    16.85320    12.03800	      #     O757
         758         758           2     0.00000    21.66840    14.44560     9.63040	      #     O758
         759         759           2     0.00000    19.26080    16.85320     9.63040	      #     O759
         760         760           2     0.00000    19.26080    14.44560    12.03800	      #     O760
         761         761           1     2.00000    24.07600    14.44560     9.63040	      #     Ca761
         762         762           1     2.00000    24.07600    16.85320    12.03800	      #     Ca762
         763         763           1     2.00000    26.48360    14.44560    12.03800	      #     Ca763
         764         764           1     2.00000    26.48360    16.85320     9.63040	      #     Ca764
         765         765           2     0.00000    26.48360    16.85320    12.03800	      #     O765
         766         766           2     0.00000    26.48360    14.44560     9.63040	      #     O766
         767         767           2     0.00000    24.07600    16.85320     9.63040	      #     O767
         768         768           2     0.00000    24.07600    14.44560    12.03800	      #     O768
         769         769           1     2.00000     0.00000    19.26080     9.63040	      #     Ca769
         770         770           1     2.00000     0.00000    21.66840    12.03800	      #     Ca770
         771         771           1     2.00000     2.40760    19.26080    12.03800	      #     Ca771
         772         772           1     2.00000     2.40760    21.66840     9.63040	      #     Ca772
         773         773           2     0.00000     2.40760    21.66840    12.03800	      #     O773
         774         774           2     0.00000     2.40760    19.26080     9.63040	      #     O774
         775         775           2     0.00000     0.00000    21.66840     9.63040	      #     O775
         776         776           2     0.00000     0.00000    19.26080    12.03800	      #     O776
         777         777           1     2.00000     4.81520    19.26080     9.63040	      #     Ca777
         778         778           1     2.00000     4.81520    21.66840    12.03800	      #     Ca778
